109
120
123595,%
346060,-
622009,:
535798,#
47403,=
564621,-
60688,-
94634,-
261462,=
555619,.
368182,.
56930,%
82643,-
525016,.
412867,-
425324,=
43249,=
401613,-
15262,#
194997,-
96925,-
13264,=
84782,=
372505,.
86189,-
286508,+
449131,=
67735,-
586908,.
369272,-
658703,.
90444,=
334718,=
330240,.
475645,.
508319,-
220131,.
333735,=
327062,=
649752,.
605881,.
263192,=
40962,=
455653,.
437124,-
261841,+
304727,-
5061,-
101220,-
393589,:
646618,.
71576,=
104227,%
235583,-
608925,-
121521,%
79879,-
180717,-
256625,-
9162,*
646471,.
57924,-
630449,.
396643,*
382907,=
130538,=
428669,.
131585,-
645028,.
500371,.
501732,.
109260,=
137177,=
59510,=
161173,=
185199,.
648889,.
615806,:
476976,:
572668,.
64224,-
275758,=
60576,-
649972,.
370056,-
193494,=
210224,:
269877,+
237266,=
75522,#
66623,-
18354,=
25372,-
146856,.
390682,-
107582,=
385852,.
299577,.
268145,:
401592,-
90712,-
216684,-
578059,.
276638,:
611791,.
370711,=
426751,.
515266,.
283169,:
174430,=
206509,=
75719,%
455404,-
67195,=
390181,-
431470,-
483304,:
432082,=
260305,=
599325,.
643388,.
38851,-
654349,.
136252,-
423060,.
104896,*
262960,=
610004,:
638375,.
323102,-
167340,=
318036,.
67964,=
22175,-
625747,+
438709,.
432644,.
162669,-
63081,%
57705,-
656,-
90633,=
346993,-
448832,:
438051,=
170405,.
495769,*
469151,.
112842,-
249786,-
139698,#
96141,-
316630,-
346146,=
212921,%
573991,.
54210,=
378816,:
531816,.
438512,.
621586,:
255459,-
100308,-
617165,.
342902,=
636617,.
136530,=
67904,=
543179,.
555742,.
28180,=
523758,.
204127,:
591665,.
188529,-
240459,=
563398,=
410393,.
10724,-
432121,-
637216,.
68587,%
318224,.
372919,.
238251,.
323291,-
166018,:
21449,%
411772,:
249807,-
486334,=
156104,=
463146,.
458665,.
167197,=
6,-
39450,-
200176,=
526097,:
123764,+
106364,-
205406,=
276236,-
440239,.
597458,.
182906,=
425926,=
608192,.
533055,-
135539,-
611807,.
96059,-
291232,-
27304,@
144663,=
26347,#
275943,+
622,-
278144,-
289179,*
174309,=
214781,#
127594,%
532315,.
619391,*
567102,.
140216,.
209527,*
338365,*
526185,:
597541,.
504602,.
441217,.
384825,.
221394,.
157351,-
169746,-
58862,=
614684,.
150367,=
95010,-
483117,:
245459,:
592877,.
447338,.
206958,#
505594,.
430452,*
283691,+
494655,.
658772,.
470833,.
391835,.
7913,=
545460,-
502645,-
31693,@
607103,-
495369,.
52650,=
652891,.
427991,.
226290,*
595678,.
253817,=
88012,-
331745,.
191741,.
546524,=
565166,-
96240,=
85651,=
519838,:
249085,#
20215,=
123322,-
161540,-
385111,.
619107,.
71059,-
307112,-
249916,:
334493,=
144960,-
105708,=
94996,-
273959,-
476090,.
196105,+
224789,+
655097,.
370360,-
149517,-
67615,-
599743,.
118929,-
88950,-
131508,=
519723,:
406302,-
435469,.
635790,.
410187,.
284022,-
629679,.
334164,-
644199,.
263315,+
165875,.
43030,=
303943,-
529430,.
559642,.
85105,-
156460,=
