92
120
463159,.
428207,.
472158,.
59642,.
50473,.
123219,.
98742,.
186826,.
20280,.
236576,+
481497,.
464666,.
312444,.
561821,@
286757,+
436216,+
258149,*
305342,.
356673,.
213396,.
475293,#
416373,.
295288,+
256087,:
253646,*
504924,.
125796,+
203285,.
137741,+
513373,.
534976,@
11945,.
513247,.
126018,+
19815,.
17897,-
424773,.
65680,.
521349,.
269557,.
554620,@
446234,*
358902,-
389414,%
358638,-
279074,+
60039,-
50980,.
51617,.
395905,#
293762,.
100130,=
197873,.
228362,.
553151,@
404588,.
318341,.
441375,.
95225,.
352698,-
227979,.
415059,#
239563,.
267150,+
82881,.
522483,@
527081,@
286070,+
508019,%
223796,.
419121,-
114466,+
19716,.
199977,+
475998,.
529443,@
172402,.
217081,.
391393,%
563308,@
107380,:
172782,.
184465,.
84071,=
545769,*
62630,.
84878,.
41097,*
26052,.
140365,.
218682,+
27187,.
550761,%
257878,.
220319,.
526162,@
484475,+
258307,+
205726,%
197304,.
160136,.
377710,.
126739,+
32677,-
85668,.
161883,.
66214,*
239871,.
493071,.
359467,*
388212,*
33611,.
215617,.
344414,+
496954,.
532121,@
426366,.
329292,+
249074,+
493573,.
518986,%
401958,.
413617,.
483364,.
515685,.
410980,.
461961,.
478204,+
214056,.
84641,.
360679,.
316844,*
211490,.
46530,.
537092,@
116635,.
471358,.
539495,@
56426,.
3843,.
206051,+
121145,#
400254,%
57175,.
517687,.
488989,.
158176,*
85742,.
455948,.
266925,+
230769,+
289476,*
87758,-
375409,.
363979,*
261371,+
534695,@
29707,.
96559,.
424343,.
296318,+
464532,.
445193,.
357352,+
78106,-
534869,@
19609,.
71626,.
132445,#
105854,.
21404,.
134177,.
365151,-
99523,+
55231,.
313281,+
500075,#
491836,.
208147,.
279786,+
248398,=
436590,.
447623,.
84432,.
63678,.
387776,*
36633,.
50268,.
465111,+
360464,.
159584,.
233867,.
439230,.
15982,.
364037,*
326216,+
83866,-
556091,@
208864,.
228774,.
19090,.
561000,@
469026,+
99098,.
83192,.
16902,.
257187,.
289134,*
483583,.
26782,.
113149,%
290585,+
258817,.
384648,*
447585,.
477058,.
211661,.
397423,*
421300,+
299911,.
52041,.
382724,*
158966,.
471076,*
435659,.
406630,.
541485,+
52840,.
280944,.
122486,.
173115,.
206837,:
140348,.
274034,:
241103,.
302084,+
141819,.
296111,+
307284,+
462459,.
305180,=
341338,+
464385,.
561848,@
556364,@
433536,.
19275,.
25732,.
401554,+
295860,+
525986,@
414763,.
164743,.
436087,#
201640,.
527930,@
215413,.
390834,+
512638,#
435146,.
234576,.
85282,.
500967,.
282558,%
464673,.
256257,=
295261,+
305352,.
76420,*
80439,.
280271,+
317624,+
162253,*
525843,@
426074,.
177976,.
118690,.
77669,.
408149,.
381871,+
492777,.
449790,.
466175,.
478841,.
478113,+
181711,*
451843,.
10998,.
362068,.
203714,.
216450,.
60117,-
333984,*
90554,.
312122,.
122569,.
104968,.
225605,.
211589,.
452908,.
467970,.
546178,%
354789,.
53674,=
14857,.
312318,.
466995,.
150165,*
114101,+
556431,@
108382,+
366461,+
5346,.
170443,.
562343,@
425310,#
1,.
335344,=
334991,+
205163,.
205802,+
413306,.
467871,.
358095,#
478921,.
9487,.
257885,.
44411,.
484715,#
68954,.
517768,.
406458,.
272690,+
179391,.
378099,.
38256,.
412820,*
297632,+
317754,+
81811,-
156936,+
232766,.
505379,.
62215,.
80938,.
31789,.
151253,+
13052,.
44620,-
139914,.
165969,.
4008,.
318955,=
294307,.
117118,.
119893,-
332914,+
260283,+
543404,=
254959,+
416175,.
64453,#
268191,:
56515,.
532905,@
539073,@
469920,.
281588,.
545821,=
212957,.
305703,.
289879,#
345867,#
409520,#
209159,.
288157,.
260962,+
449796,:
556766,@
507613,.
415649,+
106955,=
320237,+
103063,.
18176,-
52728,.
483626,.
291640,+
76037,-
195395,.
206222,+
48283,=
100759,.
317215,*
428367,.
208247,.
74735,.
526937,@
547972,@
10726,.
252654,.
317578,*
99141,.
130110,.
357135,+
356625,.
142948,.
80508,.
539655,@
361138,#
160021,.
374892,.
348635,+
502261,#
489207,.
210591,.
98826,.
489952,*
94095,-
68019,.
355340,.
179910,.
202934,.
260057,+
248963,+
495297,.
292173,+
244790,.
27568,.
509138,.
295761,+
77824,:
6824,.
160387,.
271885,+
417060,.
182294,+
235725,.
442122,+
535681,@
4115,.
362039,.
345698,+
494587,.
498921,.
75485,.
553221,@
314810,+
311206,*
121788,#
331915,.
289780,+
296481,+
440652,.
479711,+
215854,.
191710,.
301566,+
410309,.
508693,.
272979,+
428889,.
122655,.
240979,.
189629,.
154790,.
382632,#
27921,.
178411,.
310772,*
407183,*
486635,.
231436,:
197657,.
377213,+
170551,.
38461,#
502748,.
130241,.
230853,+
231786,.
189886,.
245529,.
97886,.
279559,+
60488,-
221617,.
418578,.
357183,+
107624,+
37980,.
170954,.
241352,.
226517,.
299614,.
450496,.
478798,.
419289,*
468620,.
293040,:
525099,@
498876,.
316541,-
385558,*
259998,=
14639,.
325304,.
68491,.
91772,.
462760,*
280088,+
133952,.
542256,@
445764,.
169899,%
509522,.
9188,.
539057,@
390712,*
406180,#
107689,+
254472,+
20548,.
20715,.
314022,+
411710,*
489646,.
333635,+
82804,.
38351,.
451190,.
217044,.
408595,.
39312,.
367984,.
275200,.
326376,+
110155,.
499133,.
328958,+
195571,.
63071,.
114442,+
289266,*
325231,.
388421,-
120145,+
62723,.
109279,.
394470,*
56257,.
294959,*
327965,+
377153,*
229512,.
364137,-
432639,.
122827,.
163390,*
485113,.
453729,.
399995,*
540211,*
407929,.
396122,.
259179,=
380375,.
271047,+
396365,.
212015,+
283903,:
245930,.
62526,.
503199,.
504051,.
154307,.
275624,.
347773,+
